2310	74
3084	74
23617	74
96	75
3555	75
17268	75
1876	76
2586	76
2966	76
3095	76
4934	76
6600	76
21161	76
22269	76
23862	76
26854	76
28629	76
1038	77
1606	77
4100	77
4182	77
5144	77
7185	77
10151	77
10969	77
11474	77
11791	77
14878	77
15494	77
16387	77
18726	77
21878	77
22703	77
23090	77
24009	77
25114	77
26804	77
19176	78
4923	79
6691	79
8710	79
26639	79
6299	80
6795	80
9045	80
14486	80
18256	80
24939	80
1537	81
2074	81
2610	81
10802	81
12669	81
17735	81
18043	81
24730	81
24909	81
25337	81
25707	81
1437	82
2746	82
4126	82
6743	82
7249	82
8468	82
9547	82
10561	82
11143	82
11529	82
12743	82
15144	82
21753	82
24399	82
28663	82
7712	83
11028	83
15512	83
15965	83
17432	83
5676	84
15348	84
6954	85
10137	85
14277	85
26620	85
8681	86
11849	86
20400	86
12254	87
12294	87
20908	87
7172	88
25935	88
12860	90
1663	91
7517	91
15230	91
25591	91
21848	92
24337	93
24524	93
10700	94
2060	95
3453	95
4923	95
5475	95
6945	95
19323	95
19506	95
21712	95
22636	95
25890	95
28503	95
75	96
3555	96
17268	96
1555	97
3962	97
14369	97
20114	97
20524	97
25613	97
20470	99
26926	99
1049	100
9386	100
14499	100
19796	100
3629	101
10930	101
16242	101
26968	101
3102	102
10730	102
11632	102
15729	102
19434	102
22568	102
23421	102
25610	102
27522	102
2706	103
5442	103
20132	103
844	105
2758	105
15664	105
15792	105
18258	105
19904	105
24221	105
17966	106
1884	107
6758	107
26816	107
1198	109
5086	109
6490	109
6790	109
10337	109
13359	109
17944	109
19944	109
26310	109
2031	110
2399	110
5119	110
6565	110
8887	110
14983	110
15539	110
17492	110
20207	110
21629	110
22095	110
23834	110
24387	110
24757	110
24873	110
25975	110
27436	110
27746	110
17040	111
20875	111
24947	111
1203	112
4165	112
20539	112
18241	113
1672	114
6486	114
10453	114
1358	116
4956	116
9748	116
10823	116
11991	116
16967	116
19959	116
24691	116
2206	117
7447	117
14451	117
19478	117
19789	117
20020	117
24682	117
26071	117
27667	117
7806	118
14085	118
15625	118
16104	118
17137	118
17178	118
19683	118
26279	118
26740	118
11448	119
18965	119
25477	119
765	120
1141	120
1693	120
1956	120
2076	120
2271	120
2989	120
3006	120
3137	120
4001	120
4082	120
5612	120
5667	120
6197	120
6340	120
6447	120
7005	120
7296	120
7639	120
8181	120
8309	120
8957	120
10162	120
10846	120
12069	120
12317	120
12421	120
12973	120
13131	120
13302	120
13321	120
13608	120
13677	120
14579	120
15316	120
15339	120
16435	120
17003	120
17095	120
17392	120
18028	120
18457	120
18494	120
19334	120
19525	120
19829	120
20004	120
20400	120
20891	120
21088	120
21688	120
22094	120
22807	120
24107	120
24590	120
24835	120
24867	120
25440	120
25939	120
26387	120
26900	120
26982	120
27253	120
27296	120
27325	120
28050	120
28590	120
1053	121
3844	121
4494	121
7850	121
9800	121
12114	121
14414	121
15325	121
17484	121
18821	121
18940	121
20321	121
21463	121
21665	121
24411	121
24682	121
25646	121
26268	121
26578	121
1432	122
7776	122
8808	122
15796	122
22570	122
24386	122
23514	124
3452	125
4368	125
4411	125
4698	125
5937	125
7612	125
8500	125
8766	125
8789	125
11291	125
12852	125
14954	125
15022	125
15904	125
17566	125
17793	125
17914	125
20975	125
21691	125
23127	125
24543	125
25375	125
27129	125
27529	125
2121	126
3886	126
8788	126
12019	126
12054	126
14540	126
22344	126
24018	126
25911	126
27645	126
2493	127
4771	127
7580	127
11920	127
17883	127
18684	127
20936	127
22593	127
25539	127
25825	127
27460	127
7801	128
13939	128
4643	129
9300	129
3912	131
5744	131
11761	131
14860	131
5601	132
10436	132
15195	132
19389	132
23160	132
23172	132
12560	133
19481	133
26437	133
15875	134
24408	134
27328	134
4277	135
5541	135
17566	135
21121	135
25180	135
26284	135
1933	136
2854	136
7862	136
11601	136
25578	136
1925	137
2188	137
2308	137
5631	137
8836	137
25303	137
25891	137
6028	138
639	139
2293	139
21170	139
21217	139
11965	140
12181	140
15339	140
20004	140
223	141
11145	141
421	144
25915	144
6465	145
28670	145
4813	146
5239	146
6795	146
18256	146
19323	146
8602	147
9085	147
26235	147
5443	148
7407	148
26511	148
11724	149
27526	149
3713	150
17971	150
21404	150
2561	151
17151	151
4099	152
5973	152
8099	152
9863	152
15298	152
17040	152
19411	152
19487	152
25109	152
20283	153
24095	153
24459	153
13336	154
20190	154
7719	155
13274	155
14297	155
16522	155
26466	155
27707	155
28363	155
962	156
13576	156
6620	157
8669	157
10913	157
14405	157
27240	157
3590	158
11186	158
27684	158
193	159
1521	159
5075	159
6629	159
8249	159
16370	159
17083	159
20357	159
21381	159
23054	159
23143	159
25758	159
27666	159
10979	160
20034	160
22628	160
8862	161
28250	161
891	162
4674	162
5971	162
7160	162
18406	162
18512	162
18719	162
3327	165
4141	165
315	166
24964	166
816	167
4391	167
9535	168
1904	169
3995	169
19647	169
21564	169
27038	169
5274	170
8638	170
23454	170
1317	171
1377	171
8528	171
8837	171
9224	171
18279	171
27633	171
14037	172
24580	173
953	174
4950	174
15172	174
17077	174
18682	174
27069	174
17968	175
2127	176
2687	176
17013	176
20657	176
625	177
2491	177
2804	177
19442	177
5270	178
15220	178
15458	179
16470	179
25428	179
2271	180
7621	180
9945	180
16635	180
22801	180
26360	180
4713	181
9241	181
9389	181
19517	181
19593	181
23520	181
25973	181
26759	181
4771	182
11428	182
4222	183
16152	183
12504	184
727	185
9418	185
10630	185
26684	185
11651	187
18155	187
23876	187
5128	188
5139	188
6492	188
7014	188
9448	188
9586	188
9738	188
9766	188
10396	188
12546	188
12838	188
14294	188
17821	188
20224	188
20583	188
21161	188
23853	188
24908	188
25101	188
28376	188
28618	188
2598	189
13791	189
16095	189
17588	189
26000	189
4612	190
6760	190
9651	190
413	191
1735	191
2857	191
3945	191
7564	191
8132	191
8511	191
9264	191
11310	191
12074	191
15086	191
15124	191
16372	191
23123	191
26290	191
26373	191
26637	191
1570	192
1797	192
3979	192
4147	192
12848	192
14627	192
16681	192
20576	192
23433	192
159	193
16370	193
25889	194
26762	194
5533	195
12816	195
13804	195
21234	195
3137	196
9465	196
18684	196
19763	196
19873	196
21430	196
22593	196
22977	196
25256	196
26461	196
28187	196
19851	197
23248	197
23389	197
4455	198
11920	198
17301	198
18315	198
20685	198
24148	198
27423	198
393	199
2832	199
4406	199
5167	199
5585	199
7728	199
9270	199
9585	199
12468	199
12809	199
12819	199
13119	199
13145	199
13981	199
14483	199
14661	199
14772	199
20430	199
21449	199
22952	199
24416	199
25054	199
27614	199
28409	199
28571	199
2646	200
7758	200
9683	200
11401	200
13101	200
15712	200
3036	201
6860	201
16084	203
17730	203
26359	203
3125	204
4779	204
15776	204
16336	204
27598	204
6533	205
3208	206
5617	206
5738	206
6004	206
6422	206
7105	206
14917	206
20389	206
21758	206
26501	206
8409	207
16861	207
26657	207
6010	208
22196	208
27351	209
7511	210
15476	210
20467	210
22183	210
23577	210
14537	211
17122	211
2017	213
3582	213
4524	213
4953	213
7163	213
8948	213
9953	213
10046	213
10434	213
11163	213
11462	213
11714	213
13566	213
18065	213
18581	213
19027	213
21212	213
6246	214
14196	214
14317	214
15180	214
16471	214
20309	214
27580	214
714	215
10262	215
27505	215
3607	216
7314	216
11016	216
17730	216
22928	216
4376	217
13751	217
24547	217
10165	218
16320	218
8908	219
25197	219
9926	220
27031	220
2681	221
4187	221
18805	221
1366	222
1395	222
6016	222
6516	222
7110	222
26184	222
26866	222
141	223
4778	223
11145	223
3154	224
5396	224
5525	224
12874	224
14117	224
25311	224
27617	224
2544	225
7602	225
20511	225
8603	226
23940	226
26903	226
3620	227
7018	227
14950	227
1363	228
19604	228
9900	229
689	230
8569	230
12989	230
18252	230
24223	230
28338	230
939	231
10484	231
25563	231
25858	231
27905	231
2570	232
2783	232
12102	232
14477	232
17493	232
10644	233
12140	234
14046	234
18364	234
4244	235
12403	235
15593	235
23732	235
26687	235
28102	235
1993	236
6065	236
6242	236
6365	236
7136	236
7411	236
9646	236
13331	236
14375	236
14447	236
17902	236
21522	236
23771	236
24076	236
24591	236
14958	238
20889	239
324	240
12901	240
25660	240
26490	240
10780	241
15043	241
15053	241
16391	241
18549	241
19190	241
22408	241
28351	241
1510	242
24266	242
14555	243
22234	243
8690	244
22089	244
2055	245
13040	245
17964	245
25973	245
20624	246
26771	246
22414	247
14193	248
21567	249
2897	250
12977	250
1004	251
2934	251
10576	251
11235	251
17317	251
18861	251
20670	251
22208	251
22862	251
25107	251
8906	252
10805	252
20028	253
12973	254
18236	254
1438	255
3466	255
4888	255
14491	255
15680	255
17025	255
17335	255
17570	255
17741	255
25099	255
28243	255
332	256
17499	256
19264	256
8433	257
24667	257
2562	258
3603	258
8834	258
9484	258
13775	258
15010	258
22958	258
24025	258
5204	259
13609	259
7227	260
23132	260
28476	260
20011	261
7493	262
26227	262
1501	263
1626	263
3487	263
5901	263
6089	263
9210	263
12825	263
13086	263
13253	263
14140	263
15273	263
16021	263
16855	263
17412	263
20572	263
21826	263
23272	263
3725	264
12201	264
13772	264
16326	264
16572	264
25349	264
870	265
3553	265
4736	265
5121	265
6376	265
10230	265
11235	265
12679	265
13494	265
14852	265
15333	265
16243	265
17879	265
19176	265
19912	265
21339	265
22087	265
24701	265
27675	265
28699	265
7002	266
9300	266
18685	266
24120	266
25191	266
3757	267
11312	267
5025	268
8729	268
15185	268
17596	268
23229	268
27913	268
988	269
809	270
1513	270
5718	270
13923	270
20708	270
20970	270
23518	270
26599	270
8444	271
19357	271
19882	271
21561	272
22317	272
28288	272
9146	273
10019	273
12104	273
4151	275
7819	275
22824	275
1189	276
1519	276
2213	276
4822	276
6479	276
7508	276
7515	276
8378	276
9987	276
10247	276
11046	276
11302	276
11548	276
15125	276
16199	276
16524	276
16738	276
17345	276
18731	276
19029	276
19318	276
20307	276
21117	276
24334	276
26257	276
28212	276
1683	277
6929	277
14701	277
15526	277
21221	277
24880	277
26544	277
7172	278
12331	278
26413	278
19749	279
17881	280
19186	280
22267	280
28578	280
777	281
2515	281
3155	281
4114	281
5617	281
6268	281
6422	281
7293	281
10159	281
10233	281
10896	281
11328	281
12785	281
14972	281
20888	281
21169	281
21288	281
21737	281
21770	281
22736	281
24172	281
25512	281
26501	281
19133	282
24147	283
4696	284
5259	284
7358	284
7767	284
8666	284
18487	284
19009	284
21791	284
21807	284
27437	284
1551	285
17638	286
21416	286
12875	287
13115	287
14389	287
16268	287
23315	287
2295	288
5296	288
5733	288
6140	288
9389	288
10957	288
12926	288
17109	288
17270	288
18415	288
19564	288
20318	288
20625	288
22660	288
23205	288
23480	288
28505	288
28526	288
12032	289
18643	289
22600	289
7957	290
8235	290
10583	290
20140	290
27063	290
4679	291
20890	291
22791	291
14751	292
22749	292
3870	293
8147	293
22794	293
12721	295
14524	295
15290	295
17179	295
20159	295
21819	295
22585	295
27699	295
6758	296
8137	296
9006	296
17141	296
11165	297
16201	297
25973	297
5748	298
7683	298
13756	298
14946	298
20813	298
26452	298
27742	298
27903	298
14499	299
1836	300
8784	300
11201	300
13552	300
13703	300
16545	300
18522	300
24189	300
1604	301
10732	301
12161	301
13772	301
17961	301
20769	301
28523	301
2455	302
2886	302
5144	302
5475	302
8785	302
11295	302
11938	302
12930	302
14697	302
14931	302
14972	302
15235	302
19994	302
21161	302
22218	302
23577	302
24636	302
25213	302
25903	302
26592	302
26854	302
5548	303
22806	303
15832	304
18453	304
23711	304
25307	304
19406	305
25444	305
25973	305
11485	306
12401	306
17886	306
20483	306
23280	306
21110	307
22490	308
26329	308
4779	309
6871	309
17864	309
20209	309
20241	309
20411	309
21039	309
23033	309
25256	309
4805	310
5353	310
13838	310
14832	310
17010	310
18361	310
11910	312
25243	312
7380	313
4196	314
166	315
2775	315
21393	315
24964	315
19520	317
1941	318
28358	318
714	319
3803	320
4394	320
16882	321
18460	321
5696	322
4338	323
240	324
12901	324
25660	324
26490	324
13020	325
700	326
1310	326
2346	326
3454	326
3926	326
5532	326
5611	326
9232	326
9489	326
9799	326
11534	326
11616	326
12244	326
13412	326
15737	326
16389	326
18668	326
19253	326
19354	326
19639	326
20034	326
20869	326
25168	326
26214	326
26290	326
27257	326
28479	326
28656	326
9951	327
17288	327
27732	327
3340	328
12627	328
18420	328
1273	329
1278	329
6288	329
11651	329
15082	329
15435	329
15508	329
21463	329
25322	329
20071	330
2346	331
9943	331
18097	331
18560	331
256	332
700	332
1888	332
7023	332
7990	332
10159	332
15728	332
17499	332
18051	332
18173	332
19264	332
22965	332
25605	332
26769	332
1626	333
6089	333
13253	333
8251	334
12909	334
15955	334
25411	334
651	335
1620	335
2534	335
3001	335
3250	335
4700	335
5698	335
5835	335
7485	335
21266	335
23251	335
27290	335
27305	335
7410	336
24945	336
1568	337
17567	337
25298	337
8726	338
21460	338
5042	339
12981	339
14991	339
25749	339
26011	339
27271	339
15544	340
22711	341
24428	341
1471	342
2443	342
2871	342
3283	342
4714	342
6028	342
6504	342
6638	342
7060	342
7177	342
8410	342
8988	342
9081	342
11535	342
12856	342
13201	342
13837	342
15008	342
15744	342
16203	342
16546	342
21231	342
21765	342
25092	342
25684	342
27004	342
27972	342
28391	342
28593	342
4347	343
7428	343
26195	343
17808	344
8396	345
11016	345
19112	345
19495	345
26638	345
26826	345
28395	345
1011	346
3016	346
3887	346
14360	346
15964	346
18717	346
18919	346
26769	346
2801	347
4640	347
12903	347
22886	347
7277	348
14655	348
20636	348
25	349
1396	349
4506	349
13614	349
18247	349
1119	350
4745	350
7425	350
10318	350
15561	350
19732	350
23911	350
27605	350
4045	351
21685	351
8276	352
9360	352
538	353
11971	353
21489	353
797	354
1070	354
2937	354
3511	354
4375	354
10392	354
19126	354
22477	354
27153	354
7930	355
20128	356
22780	356
5295	358
14282	358
18491	358
12533	359
19338	359
25860	359
26058	359
3833	360
4449	360
6420	360
17030	360
22168	360
22459	360
26074	360
26443	360
26998	360
1208	361
4687	361
5195	361
6966	361
8451	361
21521	362
15003	364
4897	365
5464	365
6983	365
18635	365
19840	365
23460	365
4045	366
10018	366
11091	366
17279	366
27206	367
13772	368
26884	368
9535	369
16279	369
10744	370
20811	370
27564	370
3234	371
23007	371
25954	371
2186	372
10019	372
10666	372
6817	373
7724	373
8336	373
11181	373
11345	373
13203	373
13749	373
18826	373
19459	373
25259	373
25654	373
26991	373
27933	373
3239	374
3742	374
6378	374
14885	374
17286	374
4013	375
10333	375
23985	375
4079	376
27656	376
20965	377
28311	377
5696	378
9692	378
16830	378
9691	379
21285	379
22979	379
7221	380
16665	381
16915	381
18455	381
20843	381
21426	381
23561	381
15268	382
16138	384
26381	384
23584	385
4283	386
14044	386
3254	387
5782	387
5972	387
12433	387
15931	387
18239	387
18487	387
19023	387
22446	387
22463	387
23407	387
26960	387
27391	387
667	388
20096	388
2740	389
4716	389
12572	389
15796	389
17935	389
7951	390
22624	390
24747	390
5239	391
8919	391
15576	391
18316	391
22357	391
22636	391
23765	391
23908	391
27296	391
9221	392
26420	392
199	393
9585	393
12468	393
25054	393
13244	394
28697	394
6863	395
19118	395
2900	396
14286	396
14921	396
15792	396
15829	396
17974	396
18931	396
20208	396
24070	396
5914	397
8633	397
11448	397
11838	397
14808	397
15546	397
16038	397
19952	397
22153	397
11654	398
11938	398
15736	398
18218	398
24172	398
8572	399
2645	400
22050	400
26864	400
6438	401
18732	401
26565	401
5451	402
7191	402
9710	402
4112	403
18684	405
19796	405
20526	405
20606	405
1902	406
3801	406
8307	406
27142	406
8044	407
12609	407
9924	408
12329	408
16124	409
23846	409
5491	410
4523	411
3733	412
5112	412
191	413
700	413
1735	413
2857	413
3945	413
7564	413
8132	413
8511	413
9264	413
9624	413
11310	413
12074	413
15086	413
15124	413
16372	413
19354	413
19381	413
22088	413
23123	413
26290	413
26373	413
26637	413
3155	414
10640	414
13255	414
24657	414
25319	414
23447	415
27414	415
4045	416
7493	417
11202	417
19133	417
27663	417
6308	418
20763	418
23576	418
27049	418
27295	418
4550	419
22615	419
18170	420
22237	420
144	421
25915	421
700	422
4901	422
11093	422
25034	422
13528	423
13899	423
15792	423
66	424
1408	424
6532	424
7653	424
11238	424
11889	424
12889	424
12896	424
15427	424
16140	424
16560	424
19853	424
21111	424
21306	424
21502	424
21896	424
25490	424
26453	424
27187	424
28079	424
28231	424
28388	424
2323	425
3674	425
6168	425
10072	425
24057	426
9477	427
6125	428
15529	428
6110	429
9545	429
12682	429
15221	429
27073	429
2271	431
6837	431
9130	431
11073	431
12895	431
15665	431
19395	431
20004	431
20581	431
5498	432
9215	432
28678	432
996	433
1520	433
3352	433
5672	433
8023	433
9019	433
12928	433
14145	433
15356	433
16212	433
16299	433
18723	433
20160	433
20857	433
21893	433
23804	433
23893	433
24133	433
24759	433
24962	433
25169	433
28252	433
28330	433
28592	433
3724	434
21256	434
1873	435
18280	435
16981	436
21634	436
24114	436
24691	437
2030	438
4989	438
11987	438
13624	438
15138	438
7489	439
9499	439
10162	439
15502	439
18323	439
22629	439
28631	439
862	440
931	440
9043	440
25321	440
26973	440
11153	441
12128	441
17694	441
20207	441
26967	441
1318	442
9274	442
15976	442
16353	442
21452	442
23769	442
1745	444
4771	444
5167	444
9128	444
9283	444
12833	444
15142	444
24416	444
25189	444
25479	444
697	445
7291	445
10028	445
20457	445
3755	446
3813	446
4779	446
14329	446
20656	446
19638	447
22795	447
1154	448
11066	448
11448	448
13795	448
14726	448
19726	448
25889	448
13533	449
548	450
1082	450
1472	450
17234	450
11330	451
12967	451
12852	452
17876	452
13103	453
17791	453
1477	454
18033	454
22772	454
23677	454
754	455
9298	455
27870	455
1748	456
8319	456
12061	456
13729	456
14321	456
21601	456
24119	456
26820	456
5420	457
16551	458
9212	459
13331	459
25545	459
742	461
1801	461
1943	461
2760	461
4976	461
6813	461
8229	461
8304	461
9491	461
11929	461
13136	461
15633	461
16861	461
22304	461
26202	461
26396	461
26427	461
26586	461
13823	462
17389	462
6823	463
16874	463
21466	463
22994	463
26361	463
4104	464
4135	464
10395	464
27623	464
13927	465
22520	465
870	466
1493	466
3909	466
7643	466
25157	466
27506	466
28043	466
14225	467
16263	468
19969	468
2930	469
15504	469
747	470
3537	470
5619	470
8612	470
9040	470
10217	470
11035	470
13776	470
13790	470
21169	470
24172	470
27590	470
27136	471
27978	471
22810	472
27698	472
13730	473
22241	473
1553	474
8863	474
17810	474
19212	474
25232	474
21841	475
714	476
24082	477
1228	478
1484	478
4184	478
8623	478
10004	478
12505	478
13387	478
14668	478
16480	478
17343	478
20552	478
21557	478
21961	478
16134	479
20940	479
4261	480
11457	480
26061	480
2416	481
15796	481
15887	481
23500	481
4741	482
19495	482
7349	483
7654	484
22519	485
1828	486
1945	486
2249	486
2262	486
4011	486
4777	486
4860	486
11352	486
13405	486
15038	486
17775	486
21214	486
21895	486
23682	486
28231	486
28431	486
8680	487
16763	488
9907	489
10664	489
11370	489
27204	489
3221	490
5987	490
7394	490
22178	490
1182	491
2946	491
6888	491
18184	491
22644	491
25526	491
6743	492
13980	492
17859	492
18660	492
25698	492
26724	492
18184	493
22243	493
7431	494
9193	495
9300	495
10151	495
10345	495
11858	495
14499	495
15728	495
21174	495
24214	495
26029	495
26173	495
1703	496
3293	496
6685	496
8907	496
13259	496
14678	496
16269	496
26961	496
4694	497
6288	497
6792	497
7372	497
8256	497
9137	497
10461	497
14504	497
14742	497
15726	497
15945	497
16634	497
20189	497
23961	497
11063	498
20256	498
10963	499
25909	499
11924	500
19640	500
3000	501
3941	501
7168	501
25718	501
3344	502
9041	502
11193	502
19870	502
4673	503
4864	503
5892	503
14857	503
26556	503
10597	504
12120	504
15324	504
8746	505
9862	505
16012	505
19951	505
20916	505
27396	505
7826	506
11773	506
13473	506
13769	506
13794	506
15287	506
17222	506
17419	506
17988	506
21805	506
25629	506
25798	506
28018	506
11208	507
15228	507
16219	507
12759	508
14827	508
6136	509
20128	509
22812	509
27418	509
1886	510
5736	510
13466	510
1980	511
1939	512
16528	512
17882	512
22572	512
24932	512
24573	513
737	514
10755	514
13011	514
13334	514
18239	514
24074	514
1587	515
4160	515
8088	515
10473	515
22176	515
10009	516
10159	516
12959	516
26003	516
741	517
4381	517
4633	517
15457	517
17760	517
23296	517
26066	518
9343	519
9517	519
25280	519
1591	520
1606	520
2324	520
2948	520
7507	520
9751	520
10619	520
14684	520
15802	520
16789	520
16855	520
17207	520
19626	520
19750	520
20758	520
21807	520
22703	520
27145	520
28558	520
3136	521
3775	522
18948	522
20848	523
24898	523
570	524
9405	524
12559	525
16368	525
18902	525
19668	525
19274	526
25802	526
9192	527
14408	527
22154	527
28026	527
6806	528
19494	528
22954	528
9675	529
4257	530
8172	530
9805	530
25255	530
3521	531
4946	531
5756	532
16284	532
25973	532
3668	534
26460	534
22937	535
10651	536
23394	536
15408	537
15903	537
16176	537
353	538
11971	538
21489	538
19691	539
24955	539
9882	540
17706	541
4196	542
8337	542
10491	542
7363	543
5057	544
6392	545
19639	545
7015	547
450	548
1082	548
1472	548
17234	548
26454	549
28019	550
10200	551
10770	551
11030	551
11450	551
17884	551
27067	551
13392	552
1250	553
26128	553
583	554
697	554
700	554
1416	554
1793	554
2956	554
3042	554
4037	554
4111	554
5823	554
11287	554
19354	554
21517	554
22934	554
24020	554
26098	554
27138	554
1934	555
10076	555
21382	555
26831	555
1157	557
1490	557
3020	557
3493	557
3808	557
4263	557
5144	557
7188	557
7468	557
7963	557
9300	557
10233	557
12388	557
13291	557
18184	557
18311	557
19639	557
20115	557
20825	557
20950	557
21149	557
21174	557
22731	557
23692	557
23777	557
25370	557
26723	557
1054	558
3542	558
6216	558
9545	558
11189	558
3909	559
5915	559
9661	559
14769	559
24271	559
28111	559
10461	560
18154	560
27764	560
6982	561
16878	561
1049	562
6552	562
7006	562
8735	562
9531	562
15325	562
17991	562
25868	562
3200	563
10115	563
10046	564
1051	565
8012	565
12647	565
14449	565
16987	565
17349	565
17655	565
18687	565
25955	565
26024	565
24893	567
18686	568
21612	568
23443	568
7336	569
9212	569
11490	569
13331	569
25545	569
524	570
9405	570
15484	570
28274	570
596	571
6589	571
10758	571
2102	572
16794	572
19542	572
11057	573
7302	574
15974	574
1273	575
1892	576
8346	576
8741	576
15262	576
8426	577
15992	577
5168	578
6647	579
12466	579
23934	579
12490	580
15038	580
16015	580
19873	580
22822	580
26045	580
28325	580
960	581
1391	581
2589	581
3447	581
3473	581
4681	581
5320	581
7938	581
13129	581
15927	581
16999	581
18313	581
18768	581
19176	581
22093	581
25128	581
856	582
19193	582
22542	582
23124	582
26254	582
554	583
3042	583
4111	583
22934	583
11783	584
15018	584
1991	585
12275	585
15526	585
3232	586
3604	586
13685	586
22022	586
2263	587
3135	587
6500	587
13311	587
17743	587
25415	587
25945	587
26616	587
689	588
1624	588
4467	588
4742	588
5919	588
7356	588
8569	588
8890	588
10606	588
11624	588
12404	588
12989	588
13872	588
14983	588
17607	588
18252	588
20055	588
21838	588
24858	588
26552	588
28338	588
18948	589
1371	590
3238	590
4997	590
7761	590
9713	590
10168	590
10529	590
12030	590
14881	590
18175	590
18181	590
20753	590
23891	590
27138	590
6550	592
8647	592
11788	592
14613	592
14720	592
14735	592
16851	592
20894	592
24614	592
26258	592
1038	593
1444	593
2673	593
4930	593
5640	593
14113	593
26079	593
3699	594
3928	594
7661	594
19314	594
20117	594
25936	595
571	596
6589	596
10758	596
2367	597
6719	597
8756	597
18466	597
23815	597
26566	597
13856	598
14287	600
15427	600
1433	601
2076	601
2635	601
4930	601
9146	601
9182	601
10019	601
10159	601
11887	601
11938	601
12104	601
13963	601
14565	601
14641	601
17044	601
18615	601
24505	601
24508	601
24995	601
25254	601
28502	601
22390	602
24660	603
846	604
10712	604
10898	604
3672	605
10156	605
20873	605
23540	606
25142	606
2236	607
25854	607
1631	608
2246	608
3595	608
5853	608
9307	608
12537	608
15217	608
15603	608
22174	608
25723	608
25984	608
26360	608
27904	608
9274	609
19054	609
19916	609
26822	609
7632	611
27742	611
7800	612
10132	612
22561	612
6281	613
6543	613
8047	613
13396	613
14228	613
20235	613
24172	614
21068	615
24222	616
7806	617
8607	617
9300	617
13285	617
21962	617
25382	617
5497	618
7470	618
19938	618
1526	619
5844	619
8376	619
10303	619
24854	619
25575	619
25637	619
26145	619
6290	620
10159	620
20304	620
22096	620
8749	621
4204	622
8853	622
14555	622
18040	622
21025	622
21397	622
21608	622
24519	622
13100	623
20344	623
25009	623
1745	624
1878	624
4512	624
7325	624
7734	624
9834	624
12433	624
14517	624
16344	624
17708	624
18487	624
25189	624
177	625
2491	625
2686	625
2804	625
7297	625
8418	625
14555	625
16346	625
19442	625
21040	625
21994	625
22606	625
26072	625
27101	625
3638	626
10767	626
12730	626
9251	627
