22593	21430	14
6618	21634	8
13350	21634	8
24114	21634	8
16084	21750	7
4182	21878	6
18754	22008	6
8989	22022	8
10159	22022	6
18612	22111	8
2890	22313	6
4930	22543	10
1395	22593	9
3137	22593	18
3517	22593	13
13199	22593	10
18684	22593	41
19796	22593	6
20004	22593	9
20936	22593	10
21430	22593	14
28553	22593	6
26359	22897	6
18338	22908	7
18754	23091	9
27666	23143	16
3755	23744	8
10151	23834	6
2346	24044	8
4479	24103	7
26997	24103	6
21634	24114	8
747	24172	7
9040	24172	6
10233	24172	6
11035	24172	11
11938	24172	9
20888	24172	11
7960	24292	7
12010	24428	6
15325	24454	7
3813	24586	8
18612	25054	6
15325	25155	12
4446	25442	7
9212	25545	8
13331	25545	7
8529	25744	6
20298	25744	6
20936	25744	6
2890	25926	6
18754	25957	7
19126	25957	8
26637	25957	9
11965	26031	6
3148	26290	7
5128	26290	7
11938	26290	6
26866	26290	17
2330	26359	6
5529	26359	10
18236	26359	6
22897	26359	6
5736	26391	7
12010	26391	6
3453	26637	10
19126	26637	7
25957	26637	9
3148	26804	6
4182	26804	7
1395	26866	8
26290	26866	17
4295	26997	11
4479	26997	8
7441	26997	6
19495	26997	8
24103	26997	6
3813	27113	9
14767	27521	10
15135	27521	6
21125	27521	23
3755	27598	11
4779	27598	10
6848	27598	7
15142	27598	8
19495	27598	9
18612	27666	6
23143	27666	16
19495	27915	17
19168	28213	13
15142	28502	33
22593	28553	6
7960	28629	6
9193	28629	19
15336	28629	7
2576	28675	10
15142	28675	6
19495	28675	15
1395	28678	6
1995	28678	10
6197	28678	7
6211	28678	10
13942	28678	6
14877	28678	8
15148	28678	6
19349	28678	7
